place_id,name,category,address,operation_time,homepage,tel,tag,etc,facility,num_of_comments,avg_rate,url,weighted_rate,img
50215,유원각선생매안감고비,"['탑', '비석']","부산 남구 유엔평화로 63  (우)48529",[],,,[],,[],0,0.0,https://place.map.kakao.com/392058508,0.0000000000000000000,NULL
50216,"UN기념공원 유엔군전몰장병추모명비","['탑', '비석']","부산 남구 유엔평화로 93  (우)48529",[],,,[],,[],0,0.0,https://place.map.kakao.com/17565257,0.0000000000000000000,NULL
50217,황령산스토리타워,"['관광', '명소']","부산 부산진구 황령산로 391-40  (우)47312",[],,,[],,[],3,4.3,https://place.map.kakao.com/1070809207,0.0016101200720349000,NULL
50218,유엔군위령탑,"['탑', '비석']","부산 남구 못골로 15  (우)48454",[],,,[],,[],0,0.0,https://place.map.kakao.com/8545253,0.0000000000000000000,NULL
50219,한영첫만남기념비,"['탑', '비석']","부산 남구 용호동 산 252-1 ",[],,,[],,[],1,5.0,https://place.map.kakao.com/1446792528,0.0000000000000000000,NULL
50220,아미산자생식물원,"['수목원', '식물원']","부산 사하구 다대동 929 ",[],,,[],,[],0,0.0,https://place.map.kakao.com/616137941,0.0000000000000000000,NULL
50221,낙동강하구둑전망대,['전망대'],"부산 사하구 낙동남로1233번길 92  (우)49300",[],,,[],,[],2,4.5,https://place.map.kakao.com/26261453,0.0300126239817501000,NULL
50222,6.25참전기념비,"['탑', '비석']","부산 남구 신선로447번길 24  (우)48529",[],,051-660-6230,[],,[],0,0.0,https://place.map.kakao.com/138288898,0.0000000000000000000,NULL
50223,윤공단,"['탑', '비석']","부산 사하구 윤공단로 112  (우)49493",[],,,[],,[],3,4.7,https://place.map.kakao.com/12684279,0.0188448686379338003,NULL
50224,충렬공송상현동상,['동상'],"부산 부산진구 전포동  ",[],,,[],,[],1,5.0,https://place.map.kakao.com/10843684,0.0000000000000000000,NULL
50225,애국지사순흥안찬복지사추모비,"['탑', '비석']","부산 남구 못골번영로 105 동천고등학교 내 (우)48429",[],http://narasarang.mpva.go.kr/hyunchung/intro/index.html,051-660-6233,[],,[],0,0.0,https://place.map.kakao.com/26425528,0.0000000000000000000,NULL
50226,"향파 문학거리",['테마거리'],"부산 남구 수영로 지하 324  (우)48508",[],,,[],,[],0,0.0,https://place.map.kakao.com/798982645,0.0000000000000000000,NULL
50227,노을나루길,['도보여행'],"부산 사하구 신평동  ",[],,,['#걷기좋은'],,[],0,0.0,https://place.map.kakao.com/26564173,0.0000000000000000000,NULL
50228,"금정산둘레길 7코스",['금정산둘레길'],"부산 부산진구 당감동 산 34 ",[],,,[],,[],0,0.0,https://place.map.kakao.com/27597798,0.0000000000000000000,NULL
50229,6.25참전UN군활동기념조형물,"['탑', '비석']","부산 남구 대연동 707 ",[],,,[],,[],0,0.0,https://place.map.kakao.com/139658143,0.0000000000000000000,NULL
50230,칠공약수터,"['샘터', '약수터']","부산 부산진구 전포동 산 50-1 ",[],,,[],,[],0,0.0,https://place.map.kakao.com/1333894772,0.0000000000000000000,NULL
50231,무명용사의길,"['관광', '명소']","부산 남구 유엔평화로 93  (우)48529",[],,,[],,[],0,0.0,https://place.map.kakao.com/346317267,0.0000000000000000000,NULL
50232,태원유람선선착장,"['관광', '명소']","부산 영도구 동삼동 산 29-1 ",[],https://www.bisco.or.kr/taejongdae/theme/theme05/,051-403-9098,[],,[],0,0.0,https://place.map.kakao.com/224834164,0.0000000000000000000,NULL
50233,순흥안찬복공적비,"['탑', '비석']","부산 남구 못골번영로 105  (우)48429",[],,,[],,[],0,0.0,https://place.map.kakao.com/8454934,0.0000000000000000000,NULL
50234,감전야생화단지,"['관광', '명소']","부산 사상구 감전동 873 ",[],,,[],,[],0,0.0,https://place.map.kakao.com/12887701,0.0000000000000000000,NULL
50235,북양개척자비,"['탑', '비석']","부산 영도구 전망로 120  (우)49127",[],,,[],,[],2,5.0,https://place.map.kakao.com/25031023,0.0165162623090050996,NULL
50236,삼각봉,['산봉우리'],"부산 사상구 괘법동 산 1-1 ",[],,,[],,[],4,4.8,https://place.map.kakao.com/2017764700,0.0417419924521105004,NULL
50237,청목수목원,"['수목원', '식물원']","부산 부산진구 양성로6번길 53  (우)47208",[],,051-868-2661,[],,[],0,0.0,https://place.map.kakao.com/25146432,0.0000000000000000000,NULL
50238,"부산시민공원 벽천폭포",['폭포'],"부산 부산진구 연지동 86-5 ",[],,,[],,[],0,0.0,https://place.map.kakao.com/6835591,0.0000000000000000000,NULL
50239,"민주열사 진성일추모비","['탑', '비석']","부산 남구 못골로 15  (우)48454",[],,,[],,[],1,5.0,https://place.map.kakao.com/11069031,0.0127675964804441003,NULL
50240,하야리아부지,"['관광', '명소']","부산 부산진구 연지동  ",[],,,[],,[],0,0.0,https://place.map.kakao.com/13490993,0.0000000000000000000,NULL
50241,황령산숲길,['숲'],"부산 부산진구 전포동 산 50-4 ","['휴무일 연중무휴']",http://busanjin.go.kr,,[],,[],1,5.0,https://place.map.kakao.com/13113683,0.0103355924991469002,NULL
50242,"부산시민공원 농협기부숲",['숲'],"부산 부산진구 범전동 100 ",[],,,[],,[],0,0.0,https://place.map.kakao.com/1882087864,0.0000000000000000000,NULL
50243,"잭슨나인스 부산점",['테마파크'],"부산 남구 분포로 145 W스퀘어상가 지하1층 (우)48515","['영업시간', '수~일 12:00 ~ 21:00', '휴무일', '월,화요일']",,,['#아이와놀자'],,[],4,2.0,https://place.map.kakao.com/95067821,0.0021281146558618999,NULL
50244,전포1배수지,['저수지'],"부산 부산진구 전포동 10-17 ",[],,,[],,[],0,0.0,https://place.map.kakao.com/1155075286,0.0000000000000000000,NULL
50245,"을숙도생태공원 전망광장",['광장'],"부산 사하구 하단동 1142 ",[],,,[],,[],0,0.0,https://place.map.kakao.com/767772832,0.0000000000000000000,NULL
50246,행경산,['산'],"부산 부산진구 전포동 산 ",[],,,[],,[],2,5.0,https://place.map.kakao.com/1234292410,0.0265509086380893988,NULL
50247,6층석탑,"['탑', '비석']","부산 남구 못골로 15  (우)48454",[],,,[],,[],0,0.0,https://place.map.kakao.com/7966936,0.0000000000000000000,NULL
50248,6.25참전영도유격부대유적지비,"['탑', '비석']","부산 영도구 동삼동 산 29-1 ",[],,051-660-6230,[],,[],1,5.0,https://place.map.kakao.com/26425549,0.0000000000000000000,NULL
50249,덕포지,['저수지'],"부산 사상구 괘법동  ",[],,,[],,[],0,0.0,https://place.map.kakao.com/7836469,0.0000000000000000000,NULL
50250,"부산시민공원 전포천",['하천'],"부산 부산진구 범전동 96 ",[],,,[],,[],0,0.0,https://place.map.kakao.com/24406063,0.0000000000000000000,NULL
50251,"선암사 삼층석탑","['탑', '비석']","부산 부산진구 백양산로 138  (우)47148",[],,,[],,[],0,0.0,https://place.map.kakao.com/12750530,0.0000000000000000000,NULL
50252,"황령산 조명탑","['관광', '명소']","부산 부산진구 전포동 산 50-10 ",[],,,[],,[],0,0.0,https://place.map.kakao.com/819554357,0.0000000000000000000,NULL
50253,사상팔경대,['문화유적'],"부산 사상구 광장로 46  (우)46972",[],,,[],,[],0,0.0,https://place.map.kakao.com/87809638,0.0000000000000000000,NULL
50254,태종산,['산'],"부산 영도구 동삼동 산 29-1 ",[],,,[],,[],2,5.0,https://place.map.kakao.com/14565830,0.0093841457679133995,NULL
50255,시민헌장비,"['탑', '비석']","부산 영도구 동삼동 산 29-3 ",[],,,[],,[],0,0.0,https://place.map.kakao.com/7973486,0.0000000000000000000,NULL
50256,"을숙도생태공원 중앙광장",['광장'],"부산 사하구 하단동 1142 ",[],,,[],,[],0,0.0,https://place.map.kakao.com/333954724,0.0000000000000000000,NULL
50257,을숙도탐방안내소,['관광안내소'],"부산 사하구 하단동 1150-8 ",[],,,[],,[],0,0.0,https://place.map.kakao.com/1425560573,0.0000000000000000000,NULL
50258,망사섬,['섬'],"부산 사하구 다대동 1496 ",[],,,[],,[],1,5.0,https://place.map.kakao.com/1479134769,0.0000000000000000000,NULL
50259,일웅도,['섬(내륙)'],"부산 사하구 하단동  ",[],,,[],,[],1,5.0,https://place.map.kakao.com/10739265,0.0026300380131664999,NULL
50260,"선암사 괘불탱",['문화유적'],"부산 부산진구 백양산로 138  (우)47148",[],,,[],,[],0,0.0,https://place.map.kakao.com/27104122,0.0000000000000000000,NULL
50261,상설문화광장,['광장'],"부산 사상구 사상로 201  (우)46969",[],,051-310-4065,[],,[],0,0.0,https://place.map.kakao.com/667384204,0.0000000000000000000,NULL
50262,고샅길행복마을,['테마거리'],"부산 사상구 괘법동 933-14 ",[],,,[],,[],0,0.0,https://place.map.kakao.com/999724609,0.0000000000000000000,NULL
50263,"황령산 안창약수터","['샘터', '약수터']","부산 남구 대연동 산 1-1 ",[],,,[],,[],0,0.0,https://place.map.kakao.com/2078338968,0.0000000000000000000,NULL
50264,"을숙도생태공원 버드나무숲",['숲'],"부산 사하구 하단동 1142 ",[],,,[],,[],0,0.0,https://place.map.kakao.com/27471989,0.0000000000000000000,NULL
50265,엄궁습지,"['생태보존', '서식지']","부산 사상구 삼락동 29-86 ",[],,,[],,[],0,0.0,https://place.map.kakao.com/35952479,0.0000000000000000000,NULL
50266,아들섬,['섬'],"부산 사하구 다대동 1497 ",[],,,[],,[],0,0.0,https://place.map.kakao.com/1477203436,0.0000000000000000000,NULL
50267,영도유격부대선열동지추념비,"['탑', '비석']","부산 영도구 동삼동 산 29-1 ",[],,051-660-6230,[],,[],0,0.0,https://place.map.kakao.com/146111622,0.0000000000000000000,NULL
50268,"영도 유격부대 유적지비","['탑', '비석']","부산 영도구 전망로 120  (우)49127",[],,,[],,[],0,0.0,https://place.map.kakao.com/8008803,0.0000000000000000000,NULL
50269,오리도,['섬'],"부산 사하구 다대동  ",[],,,[],,[],0,0.0,https://place.map.kakao.com/14864735,0.0000000000000000000,NULL
50270,"을숙도생태공원 수로형습지","['생태보존', '서식지']","부산 사하구 하단동 1142 ",[],,,[],,[],0,0.0,https://place.map.kakao.com/27471992,0.0000000000000000000,NULL
50271,"순직 장병 추모비","['탑', '비석']","부산 영도구 전망로 120  (우)49127",[],,,[],,[],0,0.0,https://place.map.kakao.com/8457978,0.0000000000000000000,NULL
50272,황택용효자비,"['탑', '비석']","부산 사상구 괘법동 산 28-6 ",[],,,[],,[],0,0.0,https://place.map.kakao.com/446389541,0.0000000000000000000,NULL
50273,"을숙도생태공원 호수형습지","['생태보존', '서식지']","부산 사하구 하단동 1142 ",[],,,[],,[],0,0.0,https://place.map.kakao.com/27471988,0.0000000000000000000,NULL
50274,나암,['섬'],"부산 남구 용호동 942 ",[],,,[],,[],0,0.0,https://place.map.kakao.com/1181559608,0.0000000000000000000,NULL
50275,"을숙도 기수습지","['생태보존', '서식지']","부산 사하구 하단동 1207-4 ",[],,,[],,[],0,0.0,https://place.map.kakao.com/27471299,0.0000000000000000000,NULL
50276,을숙도,['섬(내륙)'],"부산 사하구 하단동  ","['휴무일 연중무휴']",https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201001001000&uc_seq=304&lang_cd=ko,,"['#유채꽃', '#핑크뮬리명소']",,['주차'],16,3.9,https://place.map.kakao.com/10668701,0.0472643046776779971,NULL
50277,"태종대 전망대",['전망대'],"부산 영도구 전망로 209  (우)49127","['휴무일 연중무휴']",https://www.bisco.or.kr/taejongdae,051-405-8745,['#나들이'],,[],19,4.4,https://place.map.kakao.com/8109574,0.1553988733215687923,NULL
50278,아미산전망대,['전망대'],"부산 사하구 다대낙조2길 77  (우)49501","['영업시간', '매일 09:00 ~ 18:00', '매일 입장시간 ~ 17:00', '휴무일', '1월1일', '월요일 (공휴일인 경우 그 다음 날)']",http://www.busan.go.kr/wetland/amisanintro01,051-265-6863,['#나들이'],,[],6,4.5,https://place.map.kakao.com/12664720,0.0484804594683611034,NULL
50279,고니나루쉼터,['전망대'],"부산 사하구 다대동 1525-1 ",[],,,[],,[],3,4.3,https://place.map.kakao.com/1298477798,0.0347271220889674020,NULL
50280,"다대포 생선회먹거리타운",['먹자골목'],"부산 사하구 다대로 661  (우)49527","['휴무일 연중무휴']",,,[],,[],1,3.0,https://place.map.kakao.com/13113498,0.0081463855057515994,NULL
50281,"을숙도 피크닉광장",['광장'],"부산 사하구 낙동남로 1240-2  (우)49435",[],,,"['#나들이', '#단풍명소', '#핑크뮬리명소']",,[],0,0.0,https://place.map.kakao.com/27471901,0.0000000000000000000,NULL
50282,"갈맷길4코스3구간 시작인증대",['갈맷길'],"부산 사하구 다대동 산 144 ",[],http://galmaetgil.busan.go.kr/,051-120,['#걷기좋은'],,[],2,5.0,https://place.map.kakao.com/26519257,0.0283682079646218992,NULL
50283,"갈맷길4코스2구간 종점인증대",['갈맷길'],"부산 사하구 다대동 469-8 ",[],http://galmaetgil.busan.go.kr/,,['#걷기좋은'],,[],0,0.0,https://place.map.kakao.com/26527974,0.0000000000000000000,NULL
50284,고우니생태길,['도보여행'],"부산 사하구 다대동  ",[],,,['#걷기좋은'],,[],3,5.0,https://place.map.kakao.com/1267160533,0.0103513181164754005,NULL
50285,팔봉도,['섬(내륙)'],"부산 사하구 다대동  ",[],,,[],,[],1,1.0,https://place.map.kakao.com/14864717,0.0020316461268662001,NULL
50286,노을정휴게소,['촬영지'],"부산 사하구 다대동 1543-5 ",[],,,[],,[],0,0.0,https://place.map.kakao.com/14865611,0.0000000000000000000,NULL
50287,을숙도철새도래지,"['관광', '명소']","부산 사하구 낙동남로 1240-2  (우)49435",[],,,[],,[],0,0.0,https://place.map.kakao.com/25041210,0.0000000000000000000,NULL
50288,"을숙도 2차쓰레기매립장생태복원지","['생태보존', '서식지']","부산 사하구 하단동 1209-1 ",[],,,[],,[],0,0.0,https://place.map.kakao.com/27471246,0.0000000000000000000,NULL
50289,낙조정,['전망대'],"부산 사하구 낙동남로 1169  (우)49300",[],,051-292-1042,[],,[],2,5.0,https://place.map.kakao.com/72079785,0.0000000000000000000,NULL
50290,화손대,"['관광', '명소']","부산 사하구 다대동  ",[],,,[],,[],1,3.0,https://place.map.kakao.com/27466430,0.0082191973973683007,NULL
50291,신선바위,['바위'],"부산 영도구 동삼동  ",[],,,[],,[],11,4.9,https://place.map.kakao.com/8059680,0.1185749850136994937,NULL
50292,솔섬,['섬'],"부산 사하구 다대동 371-7 ",[],,,[],,[],1,3.0,https://place.map.kakao.com/20245877,0.0071584499811658004,NULL
50293,몰운대유원지,['유원지'],"부산 사하구 다대동 144 ",[],,051-220-4548,['#아이와놀자'],,[],8,4.4,https://place.map.kakao.com/27017999,0.0452632312532817022,NULL
50294,"을숙도 1차쓰레기매립장생태복원지","['생태보존', '서식지']","부산 사하구 하단동 1211 ",[],,,[],,[],0,0.0,https://place.map.kakao.com/27471230,0.0000000000000000000,NULL
50295,"다대포해변공원 다목적광장",['광장'],"부산 사하구 다대동  ",[],,,[],,[],0,0.0,https://place.map.kakao.com/27588618,0.0000000000000000000,NULL
50296,몰운대길,['도보여행'],"부산 사하구 다대동  ",[],,,['#걷기좋은'],,[],0,0.0,https://place.map.kakao.com/12459840,0.0000000000000000000,NULL
50297,"다대포해변공원 잔디광장1",['광장'],"부산 사하구 몰운대1길 14  (우)49527",[],http://www.saha.go.kr/tour/contents.do?mId=0101030000,051-220-5891,[],,[],0,0.0,https://place.map.kakao.com/27588594,0.0000000000000000000,NULL
50298,"낙동강하구생태길 4코스(을숙도철새도래지길)",['도보여행'],"부산 사하구 하단동  ",[],,,['#걷기좋은'],,[],0,0.0,https://place.map.kakao.com/26558636,0.0000000000000000000,NULL
50299,"을숙도 담수습지","['생태보존', '서식지']","부산 사하구 낙동남로 1240-2  (우)49435",[],,,[],,[],0,0.0,https://place.map.kakao.com/27471549,0.0000000000000000000,NULL
50300,"다대포해변공원 잔디광장3",['광장'],"부산 사하구 다대동 470-4 ",[],,,[],,[],0,0.0,https://place.map.kakao.com/27588599,0.0000000000000000000,NULL
50301,모자섬,['섬'],"부산 사하구 다대동  ",[],,,[],,[],2,4.0,https://place.map.kakao.com/14864556,0.0068829559259688004,NULL
50302,"다대포해변공원 잔디광장2",['광장'],"부산 사하구 다대동 1674 ",[],http://www.saha.go.kr/tour/contents.do?mId=0101030000,051-220-5891,[],,[],0,0.0,https://place.map.kakao.com/27588597,0.0000000000000000000,NULL
50303,"생태체험학습장 안내소",['관광안내소'],"부산 사하구 다대동 1546 ",[],,,[],,[],0,0.0,https://place.map.kakao.com/1829274709,0.0000000000000000000,NULL
50304,"을숙도 조류관찰소","['생태보존', '서식지']","부산 사하구 하단동 1211 ",[],,,[],,[],0,0.0,https://place.map.kakao.com/27471178,0.0000000000000000000,NULL
50305,"을숙도 갈대밭2",['광장'],"부산 사하구 하단동 1213 ",[],,,[],,[],0,0.0,https://place.map.kakao.com/27471129,0.0000000000000000000,NULL
50306,남단탐조대,"['생태보존', '서식지']","부산 사하구 하단동 1211 ",[],,,[],,[],0,0.0,https://place.map.kakao.com/42121704,0.0000000000000000000,NULL
50307,맹금머리등,['섬'],"부산 사하구 장림동 1150 ",[],,,[],,[],2,5.0,https://place.map.kakao.com/17445406,0.0136350799100588005,NULL
50308,낙동강,['하천'],"부산 사하구 하단동  ",[],,,[],,[],0,0.0,https://place.map.kakao.com/8203390,0.0000000000000000000,NULL
50309,부산어린이대공원,['유원지'],"부산 부산진구 새싹로 295  (우)47100","['영업시간', '매일 00:00 ~ 24:00', '휴무일', '연중무휴']",http://bschildpark.or.kr,051-860-7848,"['#가족여행', '#아이와놀자']",,['주차'],19,4.5,https://place.map.kakao.com/12572854,0.0703765005346553008,NULL
50310,정묘사,"['관광', '명소']","부산 부산진구 동평로 335  (우)47118",[],,,[],,[],2,4.5,https://place.map.kakao.com/21603851,0.0267853040725167003,NULL
50311,빵천동문화1번가,['테마거리'],"부산 수영구 남천동  ",[],,,['#나들이'],,[],13,3.8,https://place.map.kakao.com/182420479,0.0682528998729309000,NULL
50312,금련산,['산'],"부산 연제구 연산동 산 161-1 ",[],,051-610-3245,[],,[],4,4.5,https://place.map.kakao.com/25188548,0.0283460574912395014,NULL
50313,"갈맷길7코스1구간 시작인증대",['갈맷길'],"부산 부산진구 새싹로 295  (우)47100",[],http://galmaetgil.busan.go.kr/,,['#걷기좋은'],,[],0,0.0,https://place.map.kakao.com/26522542,0.0000000000000000000,NULL
50314,성지곡수원지,['저수지'],"부산 부산진구 초읍동 31 ",[],,,"['#걷기좋은', '#나들이']",,[],6,4.8,https://place.map.kakao.com/17808277,0.0349760205228083973,NULL
50315,광안리해수욕장,"['해수욕장', '해변']","부산 수영구 광안해변로 219  (우)48303","['이용시 주의 사항 개장기간 - 2022년 7월 1일 ~ 8월 31일']",http://www.suyeong.go.kr/tour,051-610-4744,"['#나들이', '#물놀이']",,['주차'],153,4.6,https://place.map.kakao.com/8202423,0.8963431402826005368,NULL
50316,바람고개,['고개'],"부산 부산진구 초읍동 산 129 ",[],,,[],,[],1,5.0,https://place.map.kakao.com/19184296,0.0000000000000000000,NULL
50317,"백양산 애진봉",['산봉우리'],"부산 부산진구 당감동  ",[],,,['#철쭉'],,[],3,5.0,https://place.map.kakao.com/26304320,0.0105490041814055007,NULL
50318,"갈맷길6코스2구간 종점인증대",['갈맷길'],"부산 부산진구 새싹로 295  (우)47100",[],http://galmaetgil.busan.go.kr/,,['#걷기좋은'],,[],0,0.0,https://place.map.kakao.com/26522541,0.0000000000000000000,NULL
50319,"갈맷길 6코스2구간",['갈맷길'],"부산 사상구 모라동  ",[],http://galmaetgil.busan.go.kr/,,['#걷기좋은'],,[],0,0.0,https://place.map.kakao.com/18973358,0.0000000000000000000,NULL
50320,장대골순교성지,['종교유적지'],"부산 수영구 광안동 546-4 ",[],,,[],,[],2,5.0,https://place.map.kakao.com/24941523,0.0000000000000000000,NULL
50321,"금련산청소년수련원 천문대",['천문대'],"부산 수영구 황령산로 156  (우)48259","['02월 ~ 11월 매월 둘째, 넷째주 운영 토 19:00 ~ 22:00']",http://www.busan.go.kr/youth/gnstraining01,051-610-3227,[],예약가능,['주차'],0,0.0,https://place.map.kakao.com/17566923,0.0000000000000000000,NULL
50322,"해파랑길 1코스",['도보여행'],"부산 수영구 남천동  ",[],,,['#걷기좋은'],,[],4,3.8,https://place.map.kakao.com/26564180,0.0395982547589788028,NULL
50323,동생말,['도보여행'],"부산 남구 용호동 1-4 ",[],,,['#걷기좋은'],,[],4,5.0,https://place.map.kakao.com/21723098,0.0474669218763058981,NULL
50324,양정동배롱나무,"['관광', '명소']","부산 부산진구 양정동 산 73-28 ",[],"http://www.cha.go.kr/korea/heritage/search/Culresult_Db_View.jsp?VdkVgwKey=16,01680000,21&queryText=(`부산진의%20배롱나무`)<in>z_title",,[],,[],2,3.5,https://place.map.kakao.com/12720920,0.0187252339914089003,NULL
50325,남천동벚꽃거리,['테마거리'],"부산 수영구 광안해변로 100  (우)48305","['휴무일 연중무휴']",http://www.suyeong.go.kr/tour/template.asp?midx=887,,"['#걷기좋은', '#나들이', '#드라이브코스', '#벚꽃명소']",,[],1,5.0,https://place.map.kakao.com/25039071,0.0000000000000000000,NULL
50326,"갈맷길 2코스2구간",['갈맷길'],"부산 남구 용호동  ",[],http://galmaetgil.busan.go.kr/,,['#걷기좋은'],,[],0,0.0,https://place.map.kakao.com/18973359,0.0000000000000000000,NULL
50327,광안리카페거리,['카페거리'],"부산 수영구 광안동 205 광안리해변",[],http://www.suyeong.go.kr/tour/template.asp?midx=885,,[],,[],1,5.0,https://place.map.kakao.com/8668857,0.0162758616971947004,NULL
50328,화지산,['산'],"부산 연제구 거제동  ",[],,,[],,[],3,5.0,https://place.map.kakao.com/8173952,0.0000000000000000000,NULL
50329,황령산둘레길,['둘레길'],"부산 연제구 연산동 180-1 ",[],,,['#걷기좋은'],,[],0,0.0,https://place.map.kakao.com/773232566,0.0000000000000000000,NULL
50330,"금련산청소년수련원 전망대",['전망대'],"부산 수영구 황령산로 156  (우)48259",[],,,"['#아이와함께', '#전망좋은']",,[],1,5.0,https://place.map.kakao.com/17575020,0.0137074033856598998,NULL
50331,6.25참전용사기념비,"['탑', '비석']","부산 부산진구 새싹로 295 어린이대공원 내 (우)47100",[],,051-660-6230,[],,[],0,0.0,https://place.map.kakao.com/223245867,0.0000000000000000000,NULL
50332,금련산웰빙산책로,['둘레길'],"부산 수영구 광안동 산 59 ","['휴무일 연중무휴']",http://www.suyeong.go.kr,,['#걷기좋은'],,[],0,0.0,https://place.map.kakao.com/13113684,0.0000000000000000000,NULL
50333,이기대해안산책로,['도보여행'],"부산 남구 용호동  ","['휴무일 연중무휴']",,051-607-6398,['#걷기좋은'],,[],15,4.3,https://place.map.kakao.com/13050992,0.1226897568595724936,NULL
50334,"호텔아쿠아펠리스 워터파크",['워터테마파크'],"부산 수영구 광안해변로 225  (우)48303","['영업시간', '매일 10:00 ~ 19:00', '기타 (회원 평일 이용가능시간 06:00 ~ 21:00)', '공휴일', '10:00 ~ 19:00', '휴무일', '연중무휴']",http://www.aquapalace.co.kr/2018/04_spa/02_spa.asp,051-790-2343,"['#물놀이', '#아이와놀자']",예약가능,['주차'],6,2.0,https://place.map.kakao.com/17153989,0.0202700675871331990,NULL
50335,마하사대웅전석조석가여래삼존상,['문화유적'],"부산 연제구 봉수로 138  (우)47610",[],,,[],,[],0,0.0,https://place.map.kakao.com/27016802,0.0000000000000000000,NULL
50336,광안리만남의광장,['광장'],"부산 수영구 광안해변로 233  (우)48284",[],,,[],,[],3,3.7,https://place.map.kakao.com/2074337020,0.0189051598861462999,NULL
50337,부산항일학생의거기념탑,"['탑', '비석']","부산 부산진구 새싹로 295 어린이대공원 내 (우)47100",[],http://narasarang.mpva.go.kr/hyunchung/intro/index.html,051-660-6233,[],,[],0,0.0,https://place.map.kakao.com/26425540,0.0000000000000000000,NULL
50338,"갈맷길2코스2구간 중간인증대",['갈맷길'],"부산 남구 용호동 산 28-1 ",[],http://galmaetgil.busan.go.kr/,,['#걷기좋은'],,[],0,0.0,https://place.map.kakao.com/26519241,0.0000000000000000000,NULL
50339,정묘,"['릉', '묘', '총']","부산 부산진구 양정동 산 73-28 ",[],,,[],,['주차'],0,0.0,https://place.map.kakao.com/8062132,0.0000000000000000000,NULL
50340,광안리관광안내소,['관광안내소'],"부산 수영구 광안해변로 219  (우)48303",[],,051-610-4848,[],,[],4,3.8,https://place.map.kakao.com/24206298,0.0172009978040743999,NULL
50341,오륙도스카이워크,['전망대'],"부산 남구 오륙도로 137  (우)48594","['영업시간', '매일 09:00 ~ 18:00', '기타 (설날, 추석 당일 12:00 ~ 18:00)', '매일 입장시간 09:00 ~ 17:50', '휴무일', '연중무휴 (눈, 비, 강풍, 시설보수공사 시 입장 제한)']",https://www.bsnamgu.go.kr/index.namgu?menuCd=DOM_000000601006007000,051-607-6395,"['#걷기좋은', '#나들이', '#드라이브코스', '#오션뷰', '#제로페이']",,['주차'],53,4.4,https://place.map.kakao.com/22250028,0.3197338044324856132,NULL
50342,"어린이대공원 약수터","['샘터', '약수터']","부산 부산진구 새싹로 295  (우)47100",[],http://bschildpark.or.kr,,[],,['주차'],0,0.0,https://place.map.kakao.com/8425160,0.0000000000000000000,NULL
50343,부산어린이식물원,"['수목원', '식물원']","부산 부산진구 성지곡로33번길 29-37  (우)47100",[],,,[],,[],0,0.0,https://place.map.kakao.com/23872598,0.0000000000000000000,NULL
50344,"부산사직종합운동장 부산아시아드조각광장",['광장'],"부산 동래구 사직동 930-2 ",[],,,[],,[],2,5.0,https://place.map.kakao.com/17807485,0.0000000000000000000,NULL
50345,구름다리,"['관광', '명소']","부산 남구 용호동 산 4-3 ",[],,,[],,[],1,5.0,https://place.map.kakao.com/1857846034,0.0122852538354653994,NULL
50346,어울마당,"['관광', '명소']","부산 남구 용호동 산 28-1 ",[],,,[],,[],1,5.0,https://place.map.kakao.com/1445956684,0.0000000000000000000,NULL
50347,"광안리느린우체통 수영달팽이톡","['관광', '명소']","부산 수영구 광안동 282-3 ",[],,051-610-4848,[],,[],0,0.0,https://place.map.kakao.com/857619790,0.0000000000000000000,NULL
50348,광안리해변테마거리,['테마거리'],"부산 수영구 민락동  ",[],,051-622-4251,[],,[],3,5.0,https://place.map.kakao.com/12644071,0.0163417579589964987,NULL
50349,오륙도,['섬'],"부산 남구 용호동 936 ",[],http://www.bsnamgu.go.kr/index.namgu?menuCd=DOM_000000116000000000,051-607-6395,[],,[],20,5.0,https://place.map.kakao.com/11274963,0.1427745759599977904,NULL
50350,자수책거리병풍,['유적지'],"부산 수영구 황령산로15번길 12 그린빌라 (우)48315",[],,,[],,[],0,0.0,https://place.map.kakao.com/12777818,0.0000000000000000000,NULL
50351,배산,['산'],"부산 연제구 연산동 산 38-1 ",[],,,[],,[],3,5.0,https://place.map.kakao.com/14568312,0.0276855672356054010,NULL
50352,성지곡산림욕장,['자연휴양림'],"부산 부산진구 새싹로 295  (우)47100",[],,,[],,['주차'],0,0.0,https://place.map.kakao.com/10481915,0.0000000000000000000,NULL
50353,백양산웰빙숲,['숲'],"부산 사상구 모라동 1243-4 ",[],,,[],,[],1,5.0,https://place.map.kakao.com/249882193,0.0083488022960256005,NULL
50354,백양산숲길,['숲'],"부산 연제구 거제동  ","['휴무일 연중무휴']",http://www.busanjin.go.kr,,[],,[],0,0.0,https://place.map.kakao.com/13113651,0.0000000000000000000,NULL
50355,금용산,['산'],"부산 부산진구 초읍동 산 41 ",[],,,[],,[],1,4.0,https://place.map.kakao.com/1701203647,0.0000000000000000000,NULL
50356,"갈맷길 6코스1구간",['갈맷길'],"부산 사상구 삼락동  ",[],http://galmaetgil.busan.go.kr/,,['#걷기좋은'],,[],0,0.0,https://place.map.kakao.com/18973362,0.0000000000000000000,NULL
